bin,n_a,mean_mm_a,std_mm_a,median_q_a,sqrt_n_bound_a,n_b,mean_mm_b,std_mm_b,median_q_b,sqrt_n_bound_b,delta_mean_mm,delta_median_q
95.0,710,14.768661971830985,278.06662519415596,0.0,10.435654487048351,706,14.859065155807366,278.9784460699554,0.0,10.49949232359678,-0.09040318397638103,0.0
96.0,715,2063.0853146853146,954.961979749577,8.0,35.71355314157537,715,2020.406993006993,988.845266131253,8.0,36.98071620614107,42.67832167832171,0.0
97.0,708,2468.322033898305,7.216502017852744,13.0,0.27121275388967075,706,2468.0,7.263322315843456,13.0,0.2733587414128926,0.32203389830510787,0.0
98.0,713,2466.7948807854136,6.327712237113159,10.0,0.23697468561201618,720,2466.5934027777776,6.487447081011271,10.0,0.24177287789289645,0.20147800763606938,0.0
99.0,714,2173.5287114845937,841.7964434201768,7.0,31.503440125051227,704,2215.361505681818,793.8822625297295,7.0,29.920563551471982,-41.8327941972243,0.0
100.0,657,1241.5985540334855,1590.5338251607152,0.0,62.05263451701995,648,1152.5864197530864,1565.5488941239016,0.0,61.50056885078396,89.0121342803991,0.0
101.0,670,3266.1421641791044,7.3376189775704015,3.0,0.28347695228644937,673,3266.053120356612,7.2421101822426035,3.0,0.2791628322537753,0.08904382249238552,0.0
102.0,671,3254.956780923994,4.591238678957818,3.0,0.17724280334345507,668,3255.0164670658683,4.628993087585245,3.0,0.17910111972066947,-0.05968614187440835,0.0
103.0,720,3103.144097222222,680.5989335593968,3.0,25.3644246808779,703,3136.401493598862,602.709946298735,3.0,22.731636152567695,-33.25739637663992,0.0
104.0,712,435.91924157303373,1377.4645750031955,0.0,51.622667471705576,729,500.2088477366255,1467.2338021151486,0.0,54.34199267093143,-64.28960616359177,0.0
105.0,725,89.8351724137931,665.2953632095699,0.0,24.708449491765126,710,56.433802816901405,529.0162467926364,0.0,19.853625963591835,33.4013695968917,0.0
106.0,709,1508.5937940761637,2438.4066593552398,0.0,91.57628431105948,714,1530.2093837535015,2442.6804145384253,0.0,91.415016997923,-21.615589677337766,0.0
107.0,694,5944.671829971182,23.64763797472074,13.0,0.8976520620328549,695,5918.343884892086,390.66980705371566,13.0,14.818950445043122,26.327945079096025,0.0
108.0,719,5933.195062586927,9.055102900610692,13.0,0.3376983547146467,703,5932.850640113798,8.984213141505803,13.0,0.3388460162371403,0.34442247312836116,0.0
109.0,712,5973.231741573034,12.812075529818893,13.0,0.48015283057038505,715,5972.322727272727,13.031089907456522,13.0,0.4873351314202424,0.9090143003068079,0.0
110.0,710,6017.167957746479,12.267544273765262,13.0,0.46039273269920394,700,6016.1167857142855,12.137225943438914,13.0,0.45874402075058096,1.05117203219379,0.0
111.0,693,4137.760822510822,2814.5717085090137,10.0,106.91673812955842,720,4032.379513888889,2853.3118491802175,10.0,106.33665426287656,105.38130862193339,0.0
112.0,704,2047.1548295454545,2777.8969855518308,0.0,104.69593190153111,688,2305.579215116279,2844.7159968127266,0.0,108.4537806290578,-258.4243855708246,0.0
113.0,720,3362.6847222222223,3069.492368076526,12.0,114.39322652393196,712,3193.2250702247193,3080.84263667621,12.0,115.45945924991914,169.459651997503,0.0
114.0,702,3727.8860398860397,3029.734620983355,8.0,114.34996436307448,710,3580.8397887323945,3056.3714000425152,8.0,114.70357470145704,147.04625115364524,0.0
115.0,715,1509.0472027972028,2373.913350950555,0.0,88.77932568048446,693,1702.8354978354978,2457.807686959889,0.0,93.36439361095944,-193.78829503829502,0.0
116.0,707,1022.230198019802,2049.574892303559,0.0,77.08219716017318,711,1046.099859353024,2068.282852804279,0.0,77.56666711276183,-23.869661333221984,0.0
117.0,706,1593.8980169971671,1985.1270692959124,0.0,74.71124281841527,706,1617.159702549575,1990.3679448610885,0.0,74.90848577227305,-23.261685552407926,0.0
