bin,n_a,mean_mm_a,std_mm_a,median_q_a,sqrt_n_bound_a,n_b,mean_mm_b,std_mm_b,median_q_b,sqrt_n_bound_b,delta_mean_mm,delta_median_q
152.0,137,581.5583941605839,2.020179168516206,9.0,0.17259555425816994,143,581.6486013986014,1.7288046841019131,9.0,0.14456991039430575,-0.09020723801745589,0.0
153.0,143,447.8286713286713,246.15578096634616,5.0,20.58458050501625,142,438.80457746478874,251.8610536610189,5.0,21.135710111328915,9.02409386388257,0.0
154.0,140,3131.0375,3010.3823072367272,7.5,254.42374153205685,132,3002.251893939394,3013.694848485238,3.5,262.3084674950361,128.78560606060591,4.0
155.0,135,6043.688888888889,15.497847306780328,12.0,1.333842322693904,145,6043.865517241379,16.953598353341864,12.0,1.4079197105008507,-0.1766283524902974,0.0
156.0,141,6098.452127659574,16.312980011920022,12.0,1.3738007455358172,129,6098.416666666667,14.368318193453772,12.0,1.2650598775801325,0.03546099290724669,0.0
157.0,142,6154.737676056338,16.99648815063275,12.0,1.4263136012521573,143,6152.907342657342,16.81641966512469,12.0,1.406259658188664,1.8303333989961175,0.0
158.0,138,6213.097826086957,17.041074112814524,12.0,1.4506325629677213,140,6211.260714285714,17.786854318189306,12.0,1.503263560525398,1.837111801242827,0.0
159.0,141,6273.446808510638,18.153113873742694,12.0,1.5287679722111687,140,6272.5482142857145,18.797694649249046,12.0,1.58869516119003,0.8985942249237269,0.0
160.0,132,6336.0,17.043808618197442,12.0,1.483473126406666,144,6336.807291666667,18.762984286272836,12.0,1.5635820238560696,-0.8072916666669698,0.0
161.0,147,6368.397959183673,3.5459019253324815,15.0,0.2924610615872458,130,6369.442307692308,3.1975551557960418,15.0,0.2804441391567456,-1.0443485086343571,0.0
162.0,143,6352.342657342658,7.0641351604323575,15.0,0.5907326585521717,145,6353.013793103448,7.0909750024008895,15.0,0.5888734217052568,-0.6711357607900936,0.0
163.0,132,6330.344696969697,5.829604158113637,16.0,0.5074019134970056,141,6330.390070921986,6.392264353604411,16.0,0.5383257705352985,-0.04537395228908281,0.0
164.0,141,6310.175531914893,5.83223375799558,16.0,0.4911626863404981,138,6309.371376811594,5.868948623439095,16.0,0.4995980844390097,0.8041551032993084,0.0
165.0,139,6291.507194244605,4.9662759833858985,17.0,0.42123403108434304,144,6290.883680555556,5.15840962461131,17.0,0.42986746871760917,0.6235136890491049,0.0
166.0,147,6275.360544217687,4.896456054492845,17.0,0.4038528887338024,129,6275.172480620155,4.247333544231008,17.0,0.3739568668485415,0.18806359753216384,0.0
167.0,133,6260.817669172932,3.931121916970719,17.0,0.340871500562008,144,6261.305555555556,4.231856009318459,17.0,0.35265466744320495,-0.487886382623401,0.0
168.0,139,6249.294964028777,3.129055600012977,19.0,0.26540303202841264,140,6249.453571428571,3.175698205998315,19.0,0.2683954850533193,-0.15860739979416394,0.0
169.0,143,6239.867132867133,2.6350502099546964,20.0,0.22035396840421217,144,6239.845486111111,2.7139236504046025,20.0,0.22616030420038355,0.021646756021254987,0.0
170.0,136,6232.433823529412,2.06025782594511,21.0,0.1766656510891838,137,6232.275547445255,2.1274390568820083,21.0,0.18175938495728675,0.15827608415656869,0.0
171.0,143,6226.0,1.8613942979374727,22.0,0.15565761091229696,132,6225.910984848485,1.8243823005046764,22.0,0.1587920972194588,0.08901515151501371,0.0
172.0,137,6220.912408759124,1.6158086327191756,22.0,0.13804784787684768,148,6220.908783783784,1.5990932402545102,22.0,0.13144465465234195,0.0036249753402444185,0.0
173.0,147,6216.360544217687,1.318704107719503,23.0,0.10876488165333147,137,6216.3777372262775,1.3015533664572778,23.0,0.11119920855598049,-0.017193008590766112,0.0
174.0,141,6214.932624113475,0.8392595762169204,24.0,0.07067840643845522,143,6214.984265734266,0.7394902026889688,24.0,0.06183927734771742,-0.05164162079108792,0.0
175.0,140,6217.042857142857,1.1168038193043108,22.0,0.09438714995820957,141,6216.929078014185,0.9656262961778136,22.0,0.08132040403584931,0.11377912867283158,0.0
176.0,142,6219.727112676056,1.3022433349900715,21.0,0.10928183306897786,145,6219.618965517241,1.3040677407307184,21.0,0.10829693129076506,0.1081471588149725,0.0
